"War Lord, The (1965)",13114
Krabat (2008),13115
Säg att du älskar mig (2006),13116
Christmas Story (Joulutarina) (2007),13117
"Guard Post, The (G.P. 506) (2008)",13118
Every Stewardess Goes to Heaven (Todas las azafatas van al cielo) (2002),13119
Goyokin (1969),13120
Camp Rock (2008),13121
Farscape: The Peacekeeper Wars (2004),13122
Saw V (2008),13123
"Christmas Tale, A (Un conte de Noël) (2008)",13124
Critters 4 (1991),13125
Restaurant (1998),13126
Sex Drive (2008),13127
Soul Men (2008),13128
While She Was Out (2008),13129
The Island (2006),13130
Beverly Hills Chihuahua (2008),13131
Half Moon (a.k.a. Niwemang) (2006),13132
Purple Violets (2007),13133
Christmas on Mars (2008),13134
Fanny (1961),13135
"Free Will, The (Freie Wille, Der) (2006)",13136
Hanzo the Razor: Sword of Justice (Goyôkiba) (1972),13137
Where a Good Man Goes (Joi gin a long) (1999),13138
"Face of Another, The (Tanin no kao) (1966)",13139
"Gaucho, The (1927)",13140
Don Q Son of Zorro (1925),13141
Three Monkeys (Üç maymun) (2008),13142
Casanova '70 (1965),13143
Bellissima (1951),13144
Tattooed Life (Irezumi ichidai) (1965),13145
Bullfighter and the Lady (1951),13146
"Living Sea, The (1995)",13147
"Dirty Dozen: Next Mission, The (1985)",13148
Dirty Dozen: The Deadly Mission (1987),13149
Wagon Master (1950),13150
Ring of Darkness (2004),13151
"Class, The (Entre les murs) (2008)",13152
When Willie Comes Marching Home (1950),13153
Splinter (2008),13154
Confessions of a Superhero (2007),13155
"Manson Family, The (2003)",13156
Kanak Attack (2000),13157
Australia (2008),13158
Bolt (2008),13159
Revenge of the Zombies (1943),13160
Milk (2008),13161
"Devil Doll, The (1936)",13162
Twilight (2008),13163
"Children, The (2008)",13164
Transporter 3 (2008),13165
Four Christmases (2008),13166
"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The) (2008)",13167
Surveillance (2008),13168
Stuff and Dough (Marfa si banii) (2001),13169
Fireproof (2008),13170
Igor (2008),13171
"Devil's Chair, The (2006)",13172
Dinotopia (2002),13173
Hunger (2008),13174
Cadillac Records (2008),13175
Punisher: War Zone (2008),13176
"Guyver, The (1991)",13177
Flashbacks of a Fool (2008),13178
"Lonely Wife, The (Charulata) (1964)",13179
"Lady with the Dog, The (Dama s sobachkoy) (1960)",13180
"Bell Boy, The (1918)",13181
Shrek the Halls (2007),13182
"Lovers, The (Les Amants) (1958)",13183
"Blue Light, The (Blaue Licht, Das) (1932)",13184
"Pervert's Guide to Cinema, The (2006)",13185
Hospital (1970),13186
Women of the Night (Yoru no onnatachi) (1948),13187
Wallace and Gromit in 'A Matter of Loaf and Death' (2008),13188
Ace of Hearts (2008),13189
"Friend of Mine, A (Ein Freund von mir) (2006)",13190
"Long Night, The (1947)",13191
Fools' Parade (1971),13192
Gypsy (1993),13193
Malaya (1949),13194
Ninja III: The Domination (1984),13195
Body of War (2007),13196
"Sun Shines Bright, The (1953)",13197
Four Men and a Prayer (1938),13198
"Man Named Pearl, A (2006)",13199
Dallas: War of the Ewings (1998),13200
Much Ado About Something (2001),13201
"Day the Earth Stood Still, The (2008)",13202
Che: Part One (2008),13203
Che: Part Two (2008),13204
Starship Troopers 3: Marauder (2008),13205
Dean Spanley (2008),13206
I Am the Law (1938),13207
Boomerang (1947),13208
Patterns (1956),13209
Nothing Like the Holidays (2008),13210
"Climax, The (1944)",13211
"Strange Door, The (1951)",13212
Pandora's Box (Pandora'nin kutusu) (2008),13213
Doubt (2008),13214
Cyborg Girl (Boku no kanojo wa saibôgu) (2008),13215
"Forgotten One, The (1990)",13216
Gran Torino (2008),13217
Frost/Nixon (2008),13218
"Reader, The (2008)",13219
"Wrecking Crew, The (1969)",13220
"Marriage Made in Heaven, A (Rab Ne Bana Di Jodi) (2008)",13221
Delgo (2008),13222
"Chamber of Death (Chambre des morts, La) (2007)",13223
Waiter (Ober) (2006),13224
Sword of the Stranger (Sutorejia: Mukô hadan) (2007),13225
I've Loved You So Long (Il y a longtemps que je t'aime) (2008),13226
Jesus Is a Palestinian (Jezus is een Palestijn) (1999),13227
Seven Pounds (2008),13228
Meltdown: Days of Destruction (2006),13229
Pin... (1988),13230
Love (2005),13231
"Animal Kingdom, The (1932)",13232
Tumannost Andromedy (1967),13233
"Wrestler, The (2008)",13234
"Memory Keeper's Daughter, The (2008)",13235
"Little Giant, The (1933)",13236
Mr. Wu (1927),13237
"Chinese Ghost Story II, A (Sien nui yau wan II yan gaan do) (1990)",13238
"Nazis Strike, The (Why We Fight, 2) (1943)",13239
"Battle of Britain, The (Why We Fight, 4) (1943)",13240
Small Cuts (Petites coupures) (2003),13241
Arabian Nights (1942),13242
"Blackbird, The (1926)",13243
"Battle of Russia, The (Why We Fight, 5) (1943)",13244
"More the Merrier, The (1943)",13245
Tuya's Marriage (Tuya de hun shi) (2006),13246
Face of a Fugitive (1959),13247
"Dirty Dozen, The: The Fatal Mission (1988)",13248
"Curious Case of Benjamin Button, The (2008)",13249
"Divide and Conquer (Why We Fight, 3) (1943)",13250
Yes Man (2008),13251
Hexed (1993),13252
On the Rumba River (On the Rhumba River) (2007),13253
Valkyrie (2008),13254
Birds of America (2008),13255
Pete Seeger: The Power of Song (2007),13256
5 Centimeters per Second (Byôsoku 5 senchimêtoru) (2007),13257
War of the Worlds (2005),13258
War of the Worlds 2: The Next Wave (2008),13259
Constantine's Sword (2007),13260
Impulse (2008),13261
Zona Zamfirova (2002),13262
Double Dynamite (1951),13263
"Death Kiss, The (1933)",13264
Girls Rock! (2007),13265
Ben X (2007),13266
Alien Raiders (2008),13267
American Loser (Trainwreck: My Life as an Idiot) (2007),13268
"King of Ping Pong, The (Ping-pongkingen) (2008)",13269
Bedtime Stories (2008),13270
Manhattan Melodrama (1934),13271
Two Days (2003),13272
Choke (2008),13273
Revolutionary Road (2008),13274
Blackadder Back & Forth (1999),13275
Blackadder's Christmas Carol (1988),13276
Loft (2008),13277
"Surfer, Dude (2008)",13278
Nobel Son (2007),13279
Dear Zachary: A Letter to a Son About His Father (2008),13280
Wild Child (2008),13281
Chandu the Magician (1932),13282
Defiance (2008),13283
Zeitgeist: Addendum (2008),13284
Dr. Jack (1922),13285
Marley & Me (2008),13286
"Grocer's Son, The (Fils de l'épicier, Le) (2007)",13287
Decoy (1946),13288
Blackout (2008),13289
Jesse Stone: Night Passage (2006),13290
Involuntary (De ofrivilliga) (2008),13291
Ponyo (Gake no ue no Ponyo) (2008),13292
High and Dizzy (1920),13293
Now or Never (1921),13294
"Good Guys and the Bad Guys, The (1969)",13295
Six in Paris (Paris vu par...) (1965),13296
Shadow Company (2006),13297
Satan Met a Lady (1936),13298
Jack Brooks: Monster Slayer (2007),13299
Ce que mes yeux ont vu (2007),13300
Poultrygeist: Night of the Chicken Dead (2006),13301
Young Gods (Hymypoika) (2003),13302
"General Died at Dawn, The (1936)",13303
"Have Rocket, Will Travel (1959)",13304
House of Sand (Casa de Areia) (2005),13305
Earthsea (Legend of Earthsea) (2004),13306
Brotherhood of Death (1976),13307
Man with the Gun (1955),13308
"Good Student, The (Mr. Gibb) (2006)",13309
American Ninja 4: The Annihilation (1990),13310
Wendy and Lucy (2008),13311
Open Season 2 (2008),13312
Last Chance Harvey (2008),13313
Dallas (1950),13314
Ip Man (2008),13315
"Dungeonmaster, The (1985)",13316
Howling V: The Rebirth (1989),13317
"Young Visiters, The (2003)",13318
Replicant (2001),13319
"Duel at Silver Creek, The (1952)",13320
"Recruiter, The (2008)",13321
Habana Blues (2005),13322
"Battle of China, The (Why We Fight, 6) (1944)",13323
Passengers (2008),13324
"Tale of Despereaux, The (2008)",13325
Bride Wars (2009),13326
"Gamers, The: Dorkness Rising (2008)",13327
Mesrine: Killer Instinct (L'instinct de mort) (2008),13328
My Bloody Valentine 3-D (2009),13329
Blood and Bones (Chi to hone) (2004),13330
Castaway (1986),13331
Island in the Sun (1957),13332
Liberty Kid (2007),13333
"Fûke, De (2000)",13334
Battle in Seattle (2007),13335
Fuel (2008),13336
Aspen (1991),13337
Model (1980),13338
"Timecrimes (Cronocrímenes, Los) (2007)",13339
Fire and Ice (2008),13340
"Secret of the Grain, The (La graine et le mulet) (2007)",13341
Hamlet (2000),13342
Punk's Not Dead (2007),13343
"Streaks, The (Pregi) (2004)",13344
Grbavica: The Land of My Dreams (Grbavica) (2006),13345
Underworld: Rise of the Lycans (2009),13346
Inkheart (2008),13347
Gun the Man Down (1956),13348
Albuquerque (1948),13349
"War Comes to America (Why We Fight, 7) (1945)",13350
This Filthy World (2006),13351
"Soviet Story, The (2008)",13352
Shoot on Sight (2007),13353
"Alphabet Killer, The (2008)",13354
Revenge of the Nerds III: The Next Generation (1992),13355
Revenge of the Nerds IV: Nerds in Love (1994),13356
Soup to Nuts (1930),13357
Chinese Coffee (2000),13358
Save Me (2007),13359
"Lazarus Project, The (2008)",13360
"Man, The (1972)",13361
Galaxy Express 999 (Ginga tetsudô Three-Nine) (1979),13362
Paul Blart: Mall Cop (2009),13363
Notorious (2009),13364
"Unborn, The (2009)",13365
Donkey Punch (2008),13366
Where Is Fred!? (Wo ist Fred?) (2006),13367
Make It Happen (2008),13368
Three Strangers (1946),13369
Repo! The Genetic Opera (2008),13370
Edge of Madness (2002),13371
"Uninvited, The (2009)",13372
Fear[s] of the Dark (Peur[s] du noir) (2007),13373
12:01 (1993),13374
Game Over (2005),13375
Maria (2003),13376
Night Train (2009),13377
"Big Stampede, The (1932)",13378
Blue (1968),13379
"Visitor, The (Muukalainen) (2008)",13380
Kummeli Goldrush (Kummeli kultakuume) (1997),13381
Shadow of the Holy Book (Pyhän kirjan varjo) (2007),13382
Outlander (2008),13383
Belle of the Nineties (1934),13384
Branded (1950),13385
"Dead Calling, A (2006)",13386
Beachhead (1954),13387
"Signos del zodiaco, Los (1964)",13388
Passchendaele (2008),13389
"Great Ecstasy of Woodcarver Steiner, The (Große Ekstase des Bildschnitzers Steiner, Die) (1974)",13390
Go Go Tales (2007),13391
Wrestling with Alligators (1998),13392
"Badlanders, The (1958)",13393
Black Widow (1954),13394
Dead Husbands (1998),13395
Bad Luck Love (2000),13396
"Grudge 3, The (2009)",13397
Indictment: The McMartin Trial (1995),13398
Eden Lake (2008),13399
"Triumph of the Nerds, The: The Rise of Accidental Empires (1996)",13400
Coraline (2009),13401
"Psychomania (Death Wheelers, The) (1973)",13402
Point of Order (1964),13403
Chocolate (2008),13404
Blackout (2007),13405
TerrorVision (1986),13406
"Escapist, The (2008)",13407
Push (2009),13408
"International, The (2009)",13409
Two Lovers (2008),13410
He's Just Not That Into You (2009),13411
Jar City (Mýrin) (2006),13412
Dead Like Me: Life After Death (2009),13413
Numbskull Emptybrook (Uuno Turhapuro) (1973),13414
California (1946),13415
Canyon Passage (1946),13416
"Con, The (1998)",13417
Husbands (1970),13418
"Cimarron Kid, The (1952)",13419
"Avenging Conscience, The (1914)",13420
Singapore Sling (Singapore sling: O anthropos pou agapise ena ptoma) (1990),13421
33 Scenes from Life (33 sceny z zycia) (2008),13422
Futurama: Into the Wild Green Yonder (2009),13423
"Bandit, The (Eskiya) (1996)",13424
Hotel for Dogs (2009),13425
"Deadly Trackers, The (1973)",13426
Frontière(s) (2007),13427
Comet in Moominland (1992),13428
"11th Hour, The (2007)",13429
Daddy (Tato) (1995),13430
Fireflies in the Garden (2008),13431
Afro Samurai: Resurrection (2009),13432
Café Lumière (Kôhî jikô) (2003),13433
Death by Hanging (Koshikei) (1968),13434
"Last Movie, The (1971)",13435
Dry Season (Daratt) (2006),13436
Jesus Christ Superstar (2000),13437
Trancers (1985),13438
"Man Who Quit Smoking, The (Mannen som slutade röka) (1972)",13439
Departures (Okuribito) (2008),13440
Taking Chance (2009),13441
AmericanEast (2008),13442
My Name Is Bruce (2007),13443
Man in the Chair (2007),13444
Robinson in Space (1997),13445
"Way of War, The (2009)",13446
Kimberly (1999),13447
Rally On! (Ralliraita) (2009),13448
Ping Pong Playa (2007),13449
Funny People (2009),13450
Berlin Calling (2008),13451
Devil Hides in Doubt (Sollbruchstelle) (2008),13452
Against the Dark (2009),13453
"Letter for the King, The (Brief voor de koning, De) (2008)",13454
Firepower (1979),13455
Nuremberg (2000),13456
Bigger Than Life (1956),13457
Going to Kansas City (1998),13458
Red Sands (2009),13459
Show Me (2004),13460
"Lost, The (2009)",13461
Still Waiting... (2009),13462
Pistol Whipped (2008),13463
Flight of Fury (2007),13464
"Far Horizons, The (1955)",13465
Container (2006),13466
Mystery Team (2009),13467
Moordwijven (2007),13468
"World Without Thieves, A (Tian xia wu zei) (2004)",13469
"Gunfight at Dodge City, The (1959)",13470
Street Fighter: The Legend of Chun-Li (2009),13471
Urban Justice (2007),13472
Tough Enough (Knallhart) (2006),13473
Tyler Perry's Madea Goes to Jail (2009),13474
"Black Watch, The (1929)",13475
Away We Go (2009),13476
Hell to Eternity (1960),13477
"Unsuspected, The (1947)",13478
"Thick as Thieves (a.k.a. Code, The) (2009)",13479
Beautiful Ohio (2006),13480
"Cry, The (Grido, Il) (1957)",13481
"Big Lift, The (1950)",13482
"Divo, Il (2008)",13483
Wings (Krylya) (1966),13484
Paris (2008),13485
Friday the 13th (2009),13486
"Good, the Bad, the Weird, The (Joheunnom nabbeunnom isanghannom) (2008)",13487
Screamers: The Hunting (2009),13488
"Pink Panther 2, The (2009)",13489
Crips and Bloods: Made in America (2008),13490
Far Cry (2008),13491
Glenn Killing på Berns (1993),13492
"English Surgeon, The (2007)",13493
"Hell of a Day, A (Reines d'un jour) (2001)",13494
Shara (Sharasojyu) (2003),13495
Marius (1931),13496
"Adventures of Food Boy, The (aka High School Superhero) (2008)",13497
César (1936),13498
They Wait (2007),13499
"Rebel, The (2006)",13500
Everlasting Moments (Maria Larssons eviga ögonblick) (2008),13501
Expecting Love (Mala wielka milosc) (2008),13502
Attack Force (2006),13503
Shadow Man (2006),13504
Playing for Keeps (1986),13505
Rock-A-Doodle (1991),13506
Tokyo.Sora (2002),13507
Dead Silent (1999),13508
Dr. Horrible's Sing-Along Blog (2008),13509
Today You Die (2005),13510
"Cottage, The (2008)",13511
Two Men in Manhattan (Deux hommes dans Manhattan) (1959),13512
Fanny (1932),13513
Out at the Wedding (2007),13514
Hell Town (Born to the West) (1937),13515
"Hasty Heart, The (1949)",13516
Frontrunners (2008),13517
"Quick and the Dead, The (1987)",13518
Army of One (Joshua Tree) (1993),13519
Day of the Dead (2008),13520
"I Love You, Man (2009)",13521
"Big Steal, The (1949)",13522
Billy Budd (1962),13523
Night Has a Thousand Eyes (1948),13524
Live Free or Die (2006),13525
Blonde Venus (1932),13526
Dance of the Dead (2008),13527
"Haunting in Connecticut, The (2009)",13528
"Little Engine That Could, The (1991)",13529
Duplicity (2009),13530
Knowing (2009),13531
Sugar (2008),13532
Young Thugs: Nostalgia (Kishiwada shônen gurentai: Bôkyô) (1998),13533
Praying with Lior (2008),13534
Ong-Bak 2: The Beginning (Ong Bak 2) (2008),13535
"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",13536
Bloodbath at the House of Death (1984),13537
Sunshine Cleaning (2008),13538
Kung Fu Panda: Secrets of the Furious Five (2008),13539
Hangman's Knot (1952),13540
Immortal Sergeant (1943),13541
Never Ever! (Nigdy w zyciu!) (2004),13542
"Children of Leningradsky, The (2005)",13543
Submerged (2005),13544
Stacy (2001),13545
Insanitarium (2008),13546
Illegal (1955),13547
Echelon Conspiracy (2009),13548
Jasminum (2006),13549
After Sex (2007),13550
"Third Part of the Night, The (Trzecia czesc nocy) (1972)",13551
13B (2009),13552
Monsters vs. Aliens (2009),13553
Boarding Gate (2007),13554
California Dreamin' (Nesfarsit) (2007),13555
Counter Investigation (Contre-enquête) (2007),13556
Sita Sings the Blues (2008),13557
Naked Fear (2007),13558
Chaos (2005),13559
Three on a Match (1932),13560
Kogel mogel (1988),13561
Land of Silence and Darkness (Land des Schweigens und der Dunkelheit) (1971),13562
"Baader Meinhof Komplex, Der (2008)",13563
Big Stan (2007),13564
Dating the Enemy (1996),13565
Blue Steel (1934),13566
We Live in Public (2009),13567
Strictly Sexual (2008),13568
Nothing But the Truth (2008),13569
"Square, The (2008)",13570
Anvil! The Story of Anvil (2008),13571
Border Incident (1949),13572
Star of Midnight (1935),13573
Observe and Report (2009),13574
Private Lives (1931),13575
Too Many Girls (1940),13576
Union Station (1950),13577
Adventureland (2009),13578
With Fire and Sword (Ogniem i mieczem) (1999),13579
Scenes of a Sexual Nature (2006),13580
"Cake Eaters, The (2007)",13581
Confessions of a Shopaholic (2009),13582
"Black Balloon, The (2008)",13583
The Butterfly Effect 3: Revelations (2009),13584
Revanche (2008),13585
One Kill (2000),13586
Killer Force (1976),13587
Cheeky (Trasgredire) (2000),13588
"Lucky Ones, The (2008)",13589
My Friend Henry (Ystäväni Henry) (2004),13590
Cialo (2003),13591
Fitna (2008),13592
"Bar at the Victoria Station, A (Bar na Victorii) (2003)",13593
Land of Happines (Onnen maa) (1993),13594
Dragonball Evolution (2009),13595
Flash Gordon (1936),13596
Rest Stop (2006),13597
Your Life in 65 (Tu vida en 65') (2006),13598
Kansas Raiders (1950),13599
"Lonely Man, The (1957)",13600
Dating Games People Play (2005),13601
Man on the Flying Trapeze (1935),13602
Porgy and Bess (1959),13603
Can-Can (1960),13604
Pekka ja Pätkä lumimiehen jäljillä (1954),13605
Law and Order (1953),13606
"Gravedancers, The (2006)",13607
Broken (2006),13608
Kiler (1997),13609
"Fast & Furious (Fast and the Furious 4, The) (2009)",13610
City Girl (1930),13611
Hangover Square (1945),13612
Sanshiro Sugata (Judo Saga) (Sugata Sanshirô) (1943),13613
Sanshiro Sugata Part Two (Judo Saga II) (Zoku Sugata Sanshirô) (1945),13614
"Exterminating Angels, The (anges exterminateurs, Les) (2006)",13615
Superstar: The Karen Carpenter Story (1988),13616
"Force of One, A (1979)",13617
Gardens of the Night (2008),13618
In the Loop (2009),13619
Global Metal (2008),13620
"End of America, The (2008)",13621
What Doesn't Kill You (2008),13622
Life Is What You Make It (Linha de Passe) (2008),13623
Crime Wave (1954),13624
Escape from Fort Bravo (1953),13625
Ride Lonesome (1959),13626
"Boat That Rocked, The (a.k.a. Pirate Radio) (2009)",13627
Apollo 13: To the Edge and Back (1994),13628
"Small Back Room, The (1949)",13629
"Mindscape of Alan Moore, The (2003)",13630
17 Again (2009),13631
Nana (2005),13632
Double Trouble (1984),13633
Inglourious Basterds (2009),13634
State of Play (2009),13635
"Lawless Breed, The (1953)",13636
Lust for Gold (1949),13637
"Strategy of the Snail, The (Estrategia del Caracol, La) (1993)",13638
Strike (Stachka) (1925),13639
"Magic of Méliès, The (magie Méliès, La) (1997)",13640
Lawless Range (1935),13641
Bab'Aziz -The Prince Who Contemplated His Soul (2005),13642
"Damned United, The (2009)",13643
Hank and Mike (2008),13644
Crank: High Voltage (2009),13645
"Garage, The (1920)",13646
"Strong Man, The (1926)",13647
"Final Inquiry, The (Inquiry, The) (inchiesta, L') (2006)",13648
Two Kilers (Kilerów 2-óch) (1999),13649
"Man Behind the Gun, The (1953)",13650
Moon (2009),13651
Matrimonial Comedy (Komedia malzenska) (1994),13652
Break Up (1998),13653
Fraternity Demon (1992),13654
"Smart Set, The (1928)",13655
Aamir (2008),13656
Mammoth (Mammut) (2009),13657
"Days Between, The (In den Tag hinein) (2001)",13658
"Young Victoria, The (2009)",13659
Intentions of Murder (a.k.a. Murderous Instincts) (Akai satsui) (1964),13660
Amazing Journey: The Story of The Who (2007),13661
"Informers, The (2008)",13662
Antique (Sayangkoldong yangkwajajeom aentikeu) (2008),13663
X-Men Origins: Wolverine (2009),13664
"Girlfriend Experience, The (2009)",13665
"Desert Trail, The (1935)",13666
Moving Midway (2007),13667
American Swing (2008),13668
Sin Nombre (2009),13669
"Life and Times of Allen Ginsberg, The (1994)",13670
Star Trek (2009),13671
Happy Campers (2001),13672
Black Magic (Meeting at Midnight) (Charlie Chan in Meeting at Midnight) (Charlie Chan in Black Magic) (1944),13673
Lymelife (2008),13674
"Great Buck Howard, The (2008)",13675
Euphoria (Eyforiya) (2006),13676
Cherry Blossoms (Kirschblüten - Hanami) (2008),13677
Riders of Destiny (1933),13678
Flatfoot on the Nile (Piedone d'Egitto) (1980),13679
XIII: The Conspiracy (2008),13680
Knights of Bloodsteel (2009),13681
Red Cliff Part II (Chi Bi Xia: Jue Zhan Tian Xia) (2009),13682
Täynnä Tarmoa (2009),13683
Love Sick (Legaturi bolnavicioase) (2006),13684
"Girl from Monaco, The (fille de Monaco, La) (2008)",13685
Black Ice (Musta jää) (2007),13686
Wild Things: Diamonds in the Rough (2005),13687
Man with an Apartment (Czlowiek z M-3) (1969),13688
"I Hate Mondays, (Nie lubie poniedzialku) (1971)",13689
S. Darko (S. Darko: A Donnie Darko Tale) (2009),13690
Earth (2007),13691
Sagebrush Trail (1933),13692
Within Limits (Liikkumavara) (2009),13693
Stanley Kubrick: A Life in Pictures (2001),13694
"Lady Takes a Chance, A (1943)",13695
"Emergency Escape, The (Wyjscie awaryjne) (1982)",13696
"Stolen Collection, (Skradziona kolekcja) (1979)",13697
Shuttle (2008),13698
Crossing Over (2009),13699
Angels & Demons (2009),13700
"Kids in the Hall: Same Guys, New Dresses (2001)",13701
"Django the Bastard (Strangers Gundown, The) (Django il bastardo) (1969)",13702
"Man from Monterey, The (1933)",13703
Horrorvision (2001),13704
Daylight Robbery (2008),13705
Scorpio (1973),13706
Balls Out: Gary the Tennis Coach (2009),13707
Outrage (2009),13708
"Seduction of Joe Tynan, The (1979)",13709
Man in the Middle (1963),13710
More Dead Than Alive (1968),13711
Powder Blue (2009),13712
"Devil Is a Woman, The (1935)",13713
Fanboys (2008),13714
Folks! (1992),13715
Breaking the Rules (1992),13716
Live! (2007),13717
"Merry Gentleman, The (2008)",13718
"Murder of Fred Hampton, The (1971)",13719
Incendiary (2008),13720
Love Songs (Les chansons d'amour) (2007),13721
Management (2008),13722
Terminator Salvation (2009),13723
Night at the Museum: Battle of the Smithsonian (2009),13724
Ghosts of Cité Soleil (2006),13725
How to Cook Your Life (2007),13726
Were the World Mine (2008),13727
Every Little Step (2008),13728
Lesbian Vampire Killers (2009),13729
"Brothers Bloom, The (2008)",13730
Man in the Saddle (1951),13731
Montana (1950),13732
Vincere (2009),13733
"Cure for Love, A (Lekarstwo na milosc) (1966)",13734
Our Folks (Sami swoi) (1967),13735
Paisan (Paisà) (1946),13736
"Jeanne Dielman, 23 Quai du Commerce, 1080 Bruxelles (1975)",13737
Shall We Kiss? (Un baiser s'il vous plait) (2007),13738
I Do: How to Get Married and Stay Single (Prête-moi ta main) (2006),13739
Hi Diddle Diddle (1943),13740
Rhinoceros (1974),13741
"Man with Bogart's Face, The (1980)",13742
"Monster, The (1925)",13743
Chop Shop (2007),13744
Caliber 9 (1972),13745
Suzanne's Career (La carrière de Suzanne) (1963),13746
Moontide (1942),13747
Catacombs (2007),13748
"Soloist, The (2009)",13749
"Last House on the Left, The (2009)",13750
Angel in Cracow (Aniol w Krakowie) (2002),13751
Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997),13752
Drag Me to Hell (2009),13753
Up (2009),13754
Late Autumn (Akibiyori) (1960),13755
Fullmetal Alchemist the Movie: Conqueror of Shamballa (Gekijô-ban hagane no renkinjutsushi: Shanbara wo yuku mono) (2005),13756
Easy Virtue (2008),13757
Dance Flick (2009),13758
"Summer Hours (Heure d'été, L') (2008)",13759
Show People (1928),13760
Two English Girls (Les deux anglaises et le continent) (1971),13761
Female (1933),13762
Firecreek (1968),13763
OSS 117 - Lost in Rio (OSS 117: Rio ne répond plus) (2009),13764
"Flame of New Orleans, The (1941)",13765
Flash Gordon's Trip to Mars (1938),13766
Personal Effects (2009),13767
Fired Up (2009),13768
The Winslow Boy (1948),13769
Trojan War (1997),13770
"War Game, The (1965)",13771
Without a Paddle: Nature's Calling (2009),13772
Welcome (2009),13773
In the Electric Mist (2009),13774
"Hangover, The (2009)",13775
Killshot (2008),13776
Antichrist (2009),13777
Don (1978),13778
Sweeney Todd (2006),13779
Pete Kelly's Blues (1955),13780
Jimmy and Judy (2006),13781
"Song Is Born, A (1948)",13782
Billu (2009),13783
Many Rivers to Cross (1955),13784
Ricky Rapper (Risto Räppääjä) (2008),13785
Zakochani (2000),13786
Show (2003),13787
Boy Eats Girl (2005),13788
"Ranma ½: Big Trouble in Nekonron, China (Ranma ½: Chûgoku Nekonron daikessen! Okite yaburi no gekitô hen) (1991)",13789
"Man from Utah, The (1934)",13790
"Wing and the Thigh, The (L'aile ou la cuisse) (1976)",13791
Perched on a Tree (Sur un arbre perché) (1971),13792
Marius and Jeanette (Marius et Jeannette) (1997),13793
Ernest Rides Again (1993),13794
Snug as a Bug (U Pana Boga za piecem) (1998),13795
Blind Husbands (1919),13796
Berlin Alexanderplatz (1980),13797
Before the Rains (2007),13798
Special (2006),13799
New in Town (2009),13800
The Merry Widow (2007),13801
Salaam Namaste (2005),13802
Dead Snow (Død snø) (2009),13803
Land of the Lost (2009),13804
"Clique, The (2008)",13805
Fatso (2008),13806
"Free Soul, A (1931)",13807
Momma's Man (2008),13808
Imagine That (2009),13809
"Taking of Pelham 1 2 3, The (2009)",13810
Hana and Alice (Hana to Arisu) (2004),13811
Flame and Citron (Flammen & Citronen) (2008),13812
In Therapy (Divã) (2009),13813
Chain Reaction (2006),13814
Jekyll + Hyde (2006),13815
Went the Day Well? (1942),13816
Zulu Dawn (1979),13817
American Violet (2008),13818
Suspect X (Yôgisha X no kenshin) (2008),13819
Spiritual Kung Fu (Quan jing) (1978),13820
Big Man Japan (Dai-Nihonjin) (2007),13821
Wrestling Ernest Hemingway (1993),13822
Cargo (2006),13823
"Hitman, The (1991)",13824
Goodbye Again (1961),13825
"Stoning of Soraya M., The (2008)",13826
"Proposal, The (2009)",13827
"Crawling Hand, The (1963)",13828
Dillinger (1973),13829
Home from the Hill (1960),13830
Small Town Gay Bar (2006),13831
Year One (2009),13832
O'Horten (2007),13833
Pekka ja Pätkä neekereinä (1960),13834
5 Against the House (1955),13835
3 on a Couch (Three on a Couch) (1966),13836
Promise Me This (Zavet) (2007),13837
Mindwarp (1992),13838
"Land That Time Forgot, The (1975)",13839
Tyson (2008),13840
Primary (1960),13841
Angels of the Universe (Englar alheimsins) (2000),13842
"Alibi, The (Lies and Alibis) (2006)",13843
Garfield's Pet Force (2009),13844
Dutchman (1967),13845
"Hurt Locker, The (2008)",13846
"Not on Your Life (Verdugo, El) (Executioner, The) (1963)",13847
Air Hawks (1935),13848
Anna Lucasta (1958),13849
How I Unleashed World War II (Jak rozpetalem II wojne swiatowa) (1970),13850
Tu£sday (2008),13851
Breakfast with Scot (2007),13852
"Ronde, La (1950)",13853
Brunet Will Call (Brunet wieczorowa pora) (1976),13854
Going Berserk (1983),13855
Luther the Geek (1990),13856
"Vampires, Les (1915)",13857
"Limits of Control, The (2009)",13858
Pornorama (2007),13859
Heavy Metal in Baghdad (2007),13860
Raiders of the Lost Ark: The Adaptation (1989),13861
Transformers: Revenge of the Fallen (2009),13862
Home (2009),13863
K2 (1991),13864
Tulpan (2008),13865
"File on Thelma Jordan, The (1950)",13866
Jet Pilot (1957),13867
Phoebe in Wonderland (2008),13868
Whatever Works (2009),13869
Ghosts of Girlfriends Past (2009),13870
Holly (2006),13871
Hustle (1975),13872
Houdini (1953),13873
Public Enemies (2009),13874
Ice Age: Dawn of the Dinosaurs (2009),13875
120 (2008),13876
Prison Break: The Final Break (2009),13877
Samson and Delilah (2009),13878
Final Approach (1991),13879
"Mob, The (1951)",13880
Daisy Kenyon (1947),13881
Daria: Is It College Yet? (2002),13882
"Irene, Go Home! (Irena do domu!) (1955)",13883
Resan Till Melonia (1989),13884
Love Streams (1984),13885
